Root_Chord,Taper Ratio,Sweep,Span,L_D,Lift
14.300859110575272,0.7500049595723766,0.505916170433536,119.99997768861361,20.91628361856643,38.935328449297906
15.267780735742317,0.750003129861584,5.563955424954758,119.99999556784087,20.24638753533364,40.911805116102656
14.195455257399876,0.7500002805894546,0.4653527962337799,119.9999943417791,21.011349357242256,38.707263608084865
14.095208067036092,0.7500102778409716,0.37799906390710397,119.99999677125969,21.096433046382714,38.490024674559976
14.17231546965826,0.7500623092441973,0.34463936021952424,119.99909052873966,21.035095515966983,38.65432782565504
14.00452698793832,0.7500021317797498,8.700196383053191,119.9999775298335,21.193395088320354,38.12205904044584
14.379161005606843,0.7500576473284348,0.28482476077876306,119.99962408380091,20.864526253754573,39.09666195717897
14.340464715785709,0.7500544878906584,0.14616192070303724,119.99997698394091,20.89345590059232,39.013700920889896
14.421606272857742,0.7500128889953073,0.38902654999216213,119.99989234635939,20.829700186911868,39.19025506484004
15.366034004957688,0.751124025448284,6.506783720051328,119.9999999415336,20.189527941568908,41.07734034009601
15.304732727644165,0.7500640507772446,6.506783720051328,119.99828164043278,20.241467696191798,40.95672697145568
15.069969180968352,0.7503032854944486,2.4273017639947203,119.99859026593529,20.392664604885884,40.53849611158994
14.328374419003495,0.7500065485912362,0.002429631732303178,119.99486609332487,20.905300435212013,38.98313930682509
14.131511146490059,0.7500123764749894,0.4965628211666494,119.99999942371245,21.05770065676798,38.56896414434917
15.205842287986512,0.7500503460843306,6.482895420207992,119.99997773938527,20.316834624023723,40.751154692006295
15.969727740202288,0.7500103934428836,0.024871046320191548,119.9999659941551,19.84532153691587,42.32603749116497
15.219382613570522,0.750021752767121,6.786176904455019,119.99752525882587,20.301559040472906,40.76692715509977
15.896831840315338,0.7500268491085141,0.024871046320191548,119.9992223967251,19.905095205584036,42.1766613973242
15.26894948683049,0.7500079942682596,6.610208721507339,119.99999565286198,20.269046861479428,40.878877287232726
14.490993571947005,0.7501169257582866,0.009069913487490311,119.99984360878817,20.7797750420051,39.33096002605803
15.399280252331268,0.7500912840129871,6.609271169378937,119.99967086619385,20.168693192616598,41.15060048714067
14.467864554051715,0.7501200668840414,0.26441846335655667,119.99986122320801,20.79341758410634,39.286572562101306
14.77091225990372,0.7500151748896761,0.2927650879471885,119.99993449766419,20.56904329672472,39.92912630339758
14.564322735187949,0.7500017901653314,0.8530463392052495,119.99999668535605,20.70666911921146,39.50327208709141
15.24710347536549,0.7500528221212963,6.234670358421431,119.99529189251466,20.271121216529906,40.84518830391995
15.452502149887328,0.7500093167796639,6.952373013677027,119.99988033109346,20.132438952429865,41.2483536152843
15.82176615372178,0.7500051699673371,0.21890384696137516,119.99949189077282,19.95809775796253,42.027390751246415
14.853659477349106,0.7500184370562553,0.2036541037410904,119.99956285454084,20.518340844525156,40.09115505332327
14.396448220665453,0.7500205295531549,0.7067341769869631,119.99925588782436,20.84095957988937,39.14104854488806
15.899513342080201,0.750000490291647,0.18427578560128088,119.99972416848165,19.891825251569692,42.186005532214885
14.74243444738599,0.7500151748896761,0.2930429908937719,119.99993642924403,20.59059205246432,39.86863730154822
14.558610453858522,0.7500426255497368,0.021370507874306388,119.99992689929019,20.727635561804075,39.47624258724691
14.454902676169056,0.7500383749170434,0.4867910347166472,119.99999037314734,20.80073653469977,39.26337532935959
15.854331616321941,0.750060873081602,0.29080872700029203,119.99997695846815,19.93851251785576,42.09522907777523
14.005409880895415,0.7500530895310993,6.479838610575331,119.99994451414368,21.17763151942139,38.23016119113055
14.692843131269251,0.7500947526497316,0.7387066378697535,119.999817450131,20.614160307813062,39.77018385785602
14.114149374225494,0.7501097071950674,0.3906164161569781,119.99999677125969,21.08483903379601,38.52910039975385
15.089686305414395,0.750009335201625,2.254729704445693,119.99959168627555,20.379335241539124,40.58205463239114
14.112499993774017,0.750013592106282,1.4612296353872263,119.99971433905777,21.074300139711728,38.53877580974223
15.739983148770644,0.7504885873475697,0.3325351987737076,119.99991951016175,20.015697133379152,41.85816881375429
15.815408904654992,0.7500051699673371,0.21890384696137516,119.99949409429934,19.962595715910695,42.01416314927534
14.396448220665453,0.7500191864732669,0.26595076431463416,119.99891093454765,20.85114502527481,39.13352566911719
14.601909774534366,0.7500095234963589,0.1565923867490021,119.99993640164516,20.69971339058417,39.566492437472405
14.91282374580853,0.7500021870376347,0.5375263277766849,119.99980496442464,20.47405110370976,40.22258023253478
15.151259513038251,0.7502941886258176,3.9472018649944385,119.99997773938527,20.33024996263541,40.70018641549088
14.016604792938267,0.7500021870376347,0.46210147560037296,119.99980496442464,21.161768952200234,38.32074274135513
14.792817054733897,0.7500053363505788,0.39226075489914897,119.99999942371245,20.55022171819386,39.977715258571386
14.792817054733897,0.7500100494030414,0.3910386423653809,119.99999942371245,20.55020314931658,39.977767528609725
14.60432941661469,0.7500143038395995,0.1565923867490021,119.99993640164516,20.697772266243053,39.57158129170693
14.616130411602443,0.7500094397690378,1.1606899422660484,119.99997677580494,20.67954269681641,39.612662719693056
15.101094279139659,0.7500366574620421,2.4579952184163325,119.99891093454765,20.37088928096316,40.60610412033809
14.616130411602443,0.7500035403408012,1.1961973977300289,119.99997677580494,20.67492705300938,39.61298071082897
14.91286755594924,0.7500372518928443,0.4582373814195645,119.99996791846645,20.48102249629364,40.22144182555385
14.077035850662542,0.7500102778409716,0.36988731059322155,119.99999336046812,21.11149288896378,38.45048789441681
14.052529912517532,0.7500104343226812,0.37794687345715644,119.99841179251564,21.13172974302486,38.39695692290777
14.065116657349275,0.7500102778409716,0.37799906390710397,119.99998857167321,21.121386916938224,38.42465148212658
14.959360805973,0.7500140431554869,0.2782648779222157,119.9999295236603,20.44671442330055,40.316234215682
14.96083613468331,0.7500140431554869,0.2782648779222157,119.99890332160236,20.445466909131593,40.31870468071586
14.746256030806958,0.7500151748896761,0.30358423618152264,119.99994774125683,20.588509686991518,39.87701019046636
15.921764616984078,0.750007890411662,0.3975484905463668,119.99988169619627,19.88575690541334,42.23594599343498
14.64613362847625,0.7500097415814536,0.3975484905463668,119.99999996583762,20.66530970697466,39.665781865148
15.846115452572862,0.7500382823227897,0.23328403861242242,119.99966844862503,19.944371587131528,42.077252305933776
14.00016098276393,0.7500018959177001,0.09243521018936085,119.99658603720792,21.172174110959382,38.276832901574394
14.190140460888086,0.7501169257582866,0.009069913487490311,119.99984360878817,21.01839609926886,38.68629937007139
14.245124100864853,0.7500381820550736,0.3581313330640422,119.99974823105306,20.97160120046513,38.81214433417285
14.936918762734594,0.7500061491324889,0.48825328361058606,119.99999502733654,20.462628869786982,40.27296359235316
14.24196135544344,0.7500281920679849,0.2782648779222157,119.9999295236603,20.972135297762097,38.80399264338612
